2026-04-29 17:18:18,972 | INFO | main | Initializing database...
2026-06-04 19:01:59,266 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:01:59,267 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:01:59,268 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:01:59,268 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:02:01,120 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-06-04 19:25:57,098 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-06-04 19:26:00,522 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 19:26:00,523 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 19:26:02,781 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 19:26:02,782 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 19:26:05,480 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:26:05,480 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:26:05,480 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:26:05,481 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:26:07,555 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:26:07,555 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:26:07,556 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:26:07,557 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:26:37,811 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:26:37,812 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 19:26:37,813 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:26:37,814 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:26:37,815 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:26:37,816 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 19:26:37,817 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-04T19:26:37
2026-06-04 19:26:37,817 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-04 19:28:18,482 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 19:28:18,485 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:28:18,485 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 19:28:18,486 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:28:18,487 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:28:18,488 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:28:18,488 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 19:28:18,502 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 19:28:18,503 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 19:28:18,503 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 19:28:25,946 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 19:28:25,947 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 1 snapshots
2026-06-04 19:28:30,094 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=7) returned 1 snapshots
2026-06-04 19:28:30,095 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=7) returned 1 snapshots
2026-06-04 19:48:44,455 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 19:48:44,457 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:48:44,458 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 19:48:44,460 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:48:44,461 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:48:44,463 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:48:44,463 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 19:48:44,467 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 19:48:44,469 | INFO | monitoring | Not enough snapshots for 17841409576371357 (1 found); skipping alerts.
2026-06-04 19:48:44,469 | INFO | monitoring | Monitoring complete: 0 alerts generated
2026-06-04 19:49:54,162 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-04 19:49:54,165 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 19:49:54,166 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 19:49:54,167 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 19:49:54,168 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 19:49:54,169 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 19:49:54,170 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 19:49:54,187 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-04 (engagement=1.68%, posts_this_week=1)
2026-06-04 19:49:54,189 | WARNING | monitoring | Alert [engagement_drop] for 17841409576371357: Engagement rate dropped from 1.9% to 1.68% (11.6% decrease) compared to yesterday.
2026-06-04 19:49:54,193 | INFO | monitoring | Monitoring complete: 1 alerts generated
2026-06-04 19:49:58,657 | INFO | email_sender | Alert email sent to vkamberi97@gmail.com for @dentalb_ku (1 alerts)
2026-06-04 20:01:29,494 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-04 20:01:29,496 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-04 20:01:29,498 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-04 20:01:29,500 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-04 20:01:29,502 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-04 20:01:29,502 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-04 20:01:29,504 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-04T20:01:29
2026-06-25 19:18:44,908 | INFO | scheduler | Running scheduled monitoring job
2026-06-25 19:18:44,908 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-25 19:18:44,923 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:18:44,923 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-25 19:18:44,926 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:18:44,932 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:18:44,935 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:18:44,936 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-25 19:18:44,945 | INFO | monitoring | Snapshot saved for 17841409576371357 on 2026-06-25 (engagement=1.68%, posts_this_week=0)
2026-06-25 19:18:44,948 | WARNING | monitoring | Alert [posting_inactivity] for 17841409576371357: No posts in the last 7 days. Instagram algorithm penalizes inactive accounts.
2026-06-25 19:18:44,952 | INFO | monitoring | Monitoring complete: 1 alerts generated
2026-06-25 19:18:50,014 | INFO | email_sender | Alert email sent to vkamberi97@gmail.com for @dentalb_ku (1 alerts)
2026-06-25 19:18:50,030 | INFO | scheduler | Alert email sent for 1 alerts
2026-06-25 19:18:50,031 | INFO | scheduler | Job complete
2026-06-25 19:18:50,031 | INFO | scheduler | Scheduler started — monitoring every 24 hours
2026-06-25 19:18:50,031 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:18:50,042 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-25 19:18:50,046 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:18:50,046 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:18:50,052 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:18:50,052 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-25 19:18:50,052 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-25T19:18:50
2026-06-25 19:18:50,445 | INFO | metrics | top_performing_posts(17841409576371357, limit=5) returned 5 posts
2026-06-25 19:20:01,692 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:20:01,692 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:20:01,698 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:20:01,698 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:20:15,086 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:20:15,086 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:20:15,090 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:20:15,090 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:20:16,275 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 6 snapshots
2026-06-25 19:20:16,275 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 6 snapshots
2026-06-25 19:20:28,654 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 6 snapshots
2026-06-25 19:20:28,656 | INFO | trend_analysis | get_performance_trend(17841409576371357, days=30) returned 6 snapshots
2026-06-25 19:20:33,389 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:20:33,389 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-25 19:20:33,393 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:20:33,396 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:20:33,396 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:20:33,396 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-25 19:20:33,396 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-25T19:20:33
2026-06-25 19:20:33,403 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-25 19:20:36,265 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:20:36,265 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-25 19:20:36,269 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:20:36,269 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:20:36,271 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:20:36,271 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-25 19:20:36,275 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-25T19:20:36
2026-06-25 19:20:36,275 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-25 19:20:37,562 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:20:37,564 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-25 19:20:37,564 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:20:37,569 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:20:37,569 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:20:37,569 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-25 19:20:37,569 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-25T19:20:37
2026-06-25 19:20:37,569 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-25 19:21:28,331 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-25 19:21:28,333 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-25 19:21:28,334 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-25 19:21:28,334 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
2026-06-25 19:21:28,336 | INFO | metrics | content_type_performance(17841409576371357) = 1 media types
2026-06-25 19:21:28,336 | INFO | analysis | analyze_account(17841409576371357) completed for @dentalb_ku with 5 insights
2026-06-25 19:21:28,338 | INFO | report_builder | build_report(17841409576371357) for @dentalb_ku at 2026-06-25T19:21:28
2026-06-25 19:21:28,338 | INFO | report_builder | build_prompt_context(@dentalb_ku) produced 3864 characters
2026-06-26 02:12:28,062 | INFO | scheduler | Running scheduled monitoring job
2026-06-26 02:12:28,079 | INFO | monitoring | Starting daily monitoring for account_id=17841409576371357
2026-06-26 02:12:28,090 | INFO | metrics | avg_engagement_rate(17841409576371357) = 1.68% (21 posts)
2026-06-26 02:12:28,092 | INFO | metrics | top_performing_posts(17841409576371357, limit=3) returned 3 posts
2026-06-26 02:12:28,094 | INFO | metrics | posting_frequency(17841409576371357) = 0.07 posts/week over 282.86 weeks
2026-06-26 02:12:28,095 | INFO | metrics | best_posting_day(17841409576371357) = Saturday (avg 1.88%)
